unitNo,timeStamp,event,destination,long,lang,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,speed,un
465235,18/03/2016 22:48,STOP,Catford / Catford Bridge,51.444711,-0.024863,0,0,0,0,0,1,0,0,1,0,0.05,NULL
465235,18/03/2016 22:49,START,Catford / Catford Bridge,51.444736,-0.024861,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 22:50,STOP,Ladywell,51.454752,-0.020119,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 22:51,START,Ladywell,51.454756,-0.020109,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 22:53,STOP,Lewisham,51.464163,-0.01309,0,0,0,0,0,1,0,1,1,0,0.05,NULL
465235,18/03/2016 22:54,START,Lewisham,51.46419,-0.013067,1,1,1,0,0,0,1,0,0,0,0.07,NULL
465235,18/03/2016 22:56,STOP,St John,51.468723,-0.021359,0,0,0,0,1,0,0,0,1,0,0.07,NULL
465235,18/03/2016 22:56,START,St John,51.468735,-0.02137,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,18/03/2016 22:58,STOP,New Cross,51.476366,-0.032405,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465235,18/03/2016 22:59,START,New Cross,51.47639,-0.032427,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,18/03/2016 23:04,STOP,London Bridge,51.503878,-0.083351,0,0,0,0,1,0,0,0,1,0,0,NULL
465235,18/03/2016 23:05,START,London Bridge,51.503907,-0.083376,1,1,1,0,0,0,1,0,0,0,1.02,NULL
465235,18/03/2016 23:08,STOP,London Cannon Street,51.509151,-0.091075,0,0,0,0,1,0,0,1,1,0,0.02,NULL
465235,18/03/2016 23:27,START,London Cannon Street,51.508295,-0.091206,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 23:30,STOP,London Bridge,51.503711,-0.083024,0,0,0,0,0,1,0,0,1,1,-0.02,NULL
465235,18/03/2016 23:31,START,London Bridge,51.503678,-0.082964,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 23:37,STOP,Deptford,51.478685,-0.024938,0,0,0,0,1,0,0,0,1,1,0.05,NULL
465235,18/03/2016 23:42,START,Deptford,51.478672,-0.024886,1,1,0,0,0,0,1,0,0,1,0.7,NULL
465235,18/03/2016 23:44,STOP,Greenwich,51.478277,-0.013635,0,0,0,0,1,0,0,0,1,1,0,NULL
465235,18/03/2016 23:45,START,Greenwich,51.478285,-0.01358,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 23:48,STOP,Maze Hill,51.482748,0.005594,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 23:48,START,Maze Hill,51.482653,0.005772,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 23:50,STOP,Westcombe Park,51.484298,0.018957,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 23:51,START,Westcombe Park,51.484288,0.018996,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465235,18/03/2016 23:53,STOP,Charlton,51.486892,0.031543,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 23:54,START,Charlton,51.4869,0.03154,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465235,18/03/2016 23:57,STOP,Woolwich Dockyard,51.491085,0.056279,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,18/03/2016 23:57,START,Woolwich Dockyard,51.491072,0.056375,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465235,19/03/2016 00:00,STOP,Woolwich Arsenal,51.489466,0.071736,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465235,19/03/2016 00:00,START,Woolwich Arsenal,51.489468,0.071774,1,1,0,0,0,0,1,0,0,1,0.07,NULL
465235,19/03/2016 00:02,STOP,Plumstead,51.489839,0.085202,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,19/03/2016 00:03,START,Plumstead,51.489577,0.085349,1,1,0,0,0,0,1,0,0,1,1.06,NULL
465235,19/03/2016 00:06,STOP,Abbey Wood,51.49113,0.120861,0,0,0,0,1,0,0,0,1,1,0.12,NULL
465235,19/03/2016 00:06,START,Abbey Wood,51.491125,0.120911,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465235,19/03/2016 00:09,STOP,Belvedere,51.492236,0.154934,0,0,0,0,1,0,0,0,1,1,0.05,NULL
465235,19/03/2016 00:09,START,Belvedere,51.49224,0.154989,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465235,19/03/2016 00:12,STOP,Erith,51.480618,0.176466,0,0,0,0,1,0,0,0,1,1,0,NULL
465235,19/03/2016 00:12,START,Erith,51.480598,0.176524,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465235,19/03/2016 00:15,STOP,Slade Green,51.467541,0.190482,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465235,19/03/2016 00:16,START,Slade Green,51.467523,0.190501,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465235,19/03/2016 00:20,STOP,Dartford,51.447251,0.220733,0,0,0,0,1,0,0,1,1,1,0.05,NULL
465235,19/03/2016 00:26,START,Dartford,51.447259,0.220781,1,1,1,1,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 00:32,STOP,Slade Green Depot,51.461842,0.195739,0,0,0,0,0,0,1,1,0,0,0.73,NULL
465235,19/03/2016 00:33,START,Slade Green Depot,51.461882,0.195738,1,0,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 00:33,STOP,Slade Green Depot,51.461882,0.195739,1,0,0,0,0,0,1,0,0,0,0,NULL
465235,19/03/2016 00:33,START,Slade Green Depot,51.461882,0.195739,1,0,0,0,0,0,1,0,0,0,0.39,NULL
465235,19/03/2016 00:34,STOP,Slade Green Depot,51.462906,0.195302,0,0,0,0,0,0,1,1,0,0,0.73,NULL
465235,19/03/2016 00:34,START,Slade Green Depot,51.462933,0.195298,1,0,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 00:36,STOP,Slade Green Depot,51.464908,0.194081,0,0,0,0,0,0,1,1,1,0,0.05,NULL
465235,19/03/2016 00:39,START,Slade Green Depot,51.464978,0.193992,1,0,0,0,0,0,1,0,0,1,0.02,NULL
465235,19/03/2016 00:39,STOP,Slade Green Depot,51.464859,0.194117,0,0,0,0,0,0,1,0,1,1,0.02,NULL
465235,19/03/2016 00:40,START,Slade Green Depot,51.464867,0.194113,1,0,0,0,0,0,1,0,0,1,0.05,NULL
465235,19/03/2016 00:40,STOP,Slade Green Depot,51.464826,0.194156,0,0,0,0,0,0,1,1,1,1,0.75,NULL
465235,19/03/2016 00:42,START,Slade Green Depot,51.464792,0.194183,1,0,0,0,0,0,1,0,0,1,0.02,NULL
465235,19/03/2016 00:50,STOP,Slade Green Depot,51.462542,0.195133,0,0,0,0,0,0,1,1,0,0,0.39,NULL
465235,19/03/2016 00:50,START,Slade Green Depot,51.46255,0.195127,1,0,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 00:50,STOP,Slade Green Depot,51.46256,0.195116,0,0,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 00:50,START,Slade Green Depot,51.46257,0.195104,1,0,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 00:50,STOP,Slade Green Depot,51.462575,0.1951,0,0,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 00:50,START,Slade Green Depot,51.462577,0.195099,1,0,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 00:50,STOP,Slade Green Depot,51.46258,0.195098,1,0,0,0,0,0,1,0,0,0,0,NULL
465235,19/03/2016 00:50,START,Slade Green Depot,51.46258,0.195098,1,0,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 00:50,STOP,Slade Green Depot,51.462583,0.195099,0,0,0,0,0,0,1,1,0,0,0.05,NULL
465235,19/03/2016 00:51,START,Slade Green Depot,51.462585,0.195099,1,0,0,0,0,0,1,0,0,0,0.15,NULL
465235,19/03/2016 00:51,STOP,Slade Green Depot,51.462589,0.195098,0,0,0,0,0,0,1,0,1,0,0.02,NULL
465235,19/03/2016 05:44,START,Slade Green Depot,51.462609,0.195063,1,1,0,0,0,0,1,0,0,0,0.07,NULL
465235,19/03/2016 05:45,STOP,Slade Green Depot,51.461736,0.1958,0,0,0,0,0,0,1,1,0,0,0.7,NULL
465235,19/03/2016 05:46,START,Slade Green Depot,51.4617,0.195781,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 05:51,STOP,Dartford,51.447314,0.220598,0,0,0,0,0,1,0,1,1,0,0.05,NULL
465235,19/03/2016 05:54,START,Dartford,51.447309,0.220657,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 05:59,STOP,Greenhithe,51.450325,0.280863,0,0,0,0,1,0,0,1,0,0,0.02,NULL
465235,19/03/2016 06:00,START,Greenhithe,51.450307,0.280971,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 06:08,STOP,Gravesend,51.441312,0.367679,0,0,0,0,1,0,0,1,0,0,0.05,NULL
465235,19/03/2016 06:08,START,Gravesend,51.441295,0.367711,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 06:14,STOP,Higham,51.426471,0.466721,0,0,0,0,1,0,0,1,0,0,0.05,NULL
465235,19/03/2016 06:14,START,Higham,51.426451,0.466744,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 06:18,STOP,Strood,51.396628,0.500435,0,0,0,0,1,0,0,1,0,0,0.02,NULL
465235,19/03/2016 06:19,START,Strood,51.396605,0.500451,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 06:22,STOP,Rochester,51.388604,0.507573,0,0,0,0,1,0,0,1,0,0,0.05,NULL
465235,19/03/2016 06:25,START,Rochester,51.388588,0.507586,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 06:27,STOP,Chatham,51.380482,0.520952,0,0,0,0,1,0,0,1,0,0,0.05,NULL
465235,19/03/2016 06:28,START,Chatham,51.38018,0.520829,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 06:36,STOP,Gillingham,51.386951,0.552443,0,0,0,0,1,0,0,1,1,0,0.02,NULL
465235,19/03/2016 06:53,START,Gillingham,51.387049,0.552503,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 06:57,STOP,Chatham,51.380252,0.521403,0,0,0,0,0,1,0,1,0,0,0.02,NULL
465235,19/03/2016 06:58,START,Chatham,51.38029,0.521603,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 07:01,STOP,Rochester,51.388842,0.507353,0,0,0,0,0,1,0,1,1,0,0,NULL
465235,19/03/2016 07:01,START,Rochester,51.388853,0.507354,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 07:05,STOP,Strood,51.396964,0.500894,0,0,0,0,0,1,0,1,0,0,0.02,NULL
465235,19/03/2016 07:05,START,Strood,51.396982,0.500886,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 07:09,STOP,Higham,51.42653,0.466552,0,0,0,0,0,1,0,1,0,0,0.05,NULL
465235,19/03/2016 07:10,START,Higham,51.42653,0.466515,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 07:15,STOP,Gravesend,51.441323,0.367164,0,0,0,0,0,1,0,1,1,0,0.05,NULL
465235,19/03/2016 07:18,START,Gravesend,51.441398,0.367133,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 07:23,STOP,Greenhithe,51.450282,0.281,0,0,0,0,0,0,0,1,0,0,0.02,NULL
465235,19/03/2016 07:23,START,Greenhithe,51.450299,0.280984,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 07:28,STOP,Dartford,51.447131,0.221122,0,0,0,0,0,1,0,1,1,0,0.05,NULL
465235,19/03/2016 07:29,START,Dartford,51.447148,0.221099,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 07:32,STOP,Slade Green,51.467756,0.190222,0,0,0,0,0,1,0,1,0,0,0.02,NULL
465235,19/03/2016 07:34,START,Slade Green,51.467782,0.190202,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 07:39,STOP,Abbey Wood,51.490913,0.120174,0,0,0,0,1,0,0,1,1,0,0.02,NULL
465235,19/03/2016 07:40,START,Abbey Wood,51.490878,0.120093,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 07:42,STOP,Plumstead,51.489762,0.08416,0,0,0,0,0,1,0,1,0,0,0,NULL
465235,19/03/2016 07:43,START,Plumstead,51.489755,0.084033,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 07:45,STOP,Woolwich Arsenal,51.489458,0.071255,0,0,0,0,0,1,0,1,0,0,0.05,NULL
465235,19/03/2016 07:46,START,Woolwich Arsenal,51.489415,0.071198,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 07:50,STOP,Charlton,51.48684,0.031238,0,0,0,0,0,1,0,1,0,0,0.05,NULL
465235,19/03/2016 07:51,START,Charlton,51.486825,0.031244,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 07:55,STOP,Blackheath,51.465824,0.00831,0,0,0,0,0,1,0,1,0,0,0.05,NULL
465235,19/03/2016 07:56,START,Blackheath,51.465821,0.00826,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 07:58,STOP,Lewisham,51.465375,-0.012054,0,0,0,0,0,1,0,1,1,0,0.05,NULL
465235,19/03/2016 08:02,START,Lewisham,51.465346,-0.012224,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 08:25,STOP,London Victoria,51.492949,-0.145412,0,0,0,0,0,1,0,1,1,0,0.1,NULL
465235,19/03/2016 08:34,START,London Victoria,51.493307,-0.145514,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 08:55,STOP,Lewisham,51.465382,-0.011636,0,0,0,0,1,0,0,1,0,0,0.02,NULL
465235,19/03/2016 08:56,START,Lewisham,51.465379,-0.011535,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 08:58,STOP,Blackheath,51.465708,0.007797,0,0,0,0,1,0,0,1,0,0,0.07,NULL
465235,19/03/2016 08:59,START,Blackheath,51.465719,0.007856,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 09:03,STOP,Charlton,51.486781,0.031,0,0,0,0,1,0,0,1,0,0,0.05,NULL
465235,19/03/2016 09:04,START,Charlton,51.486778,0.031027,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 09:08,STOP,Woolwich Arsenal,51.489508,0.071156,0,0,0,0,1,0,0,1,0,0,0.02,NULL
465235,19/03/2016 09:09,START,Woolwich Arsenal,51.489466,0.071043,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 09:10,STOP,Plumstead,51.48976,0.084763,0,0,0,0,1,0,0,1,0,0,0.07,NULL
465235,19/03/2016 09:11,START,Plumstead,51.489743,0.084771,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 09:14,STOP,Abbey Wood,51.491059,0.120294,0,0,0,0,1,0,0,1,0,0,0.02,NULL
465235,19/03/2016 09:14,START,Abbey Wood,51.491047,0.120355,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 09:19,STOP,Slade Green,51.467874,0.190186,0,0,0,0,1,0,0,1,0,0,0.02,NULL
465235,19/03/2016 09:20,START,Slade Green,51.467862,0.190215,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 09:24,STOP,Dartford,51.447319,0.220493,0,0,0,0,0,1,0,1,1,0,0.05,NULL
465235,19/03/2016 09:26,START,Dartford,51.447298,0.220571,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 09:31,STOP,Greenhithe,51.450299,0.280899,0,0,0,0,1,0,0,1,0,0,0.05,NULL
465235,19/03/2016 09:31,START,Greenhithe,51.450303,0.280961,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 09:36,STOP,Gravesend,51.44133,0.367708,0,0,0,0,1,0,0,1,0,0,0.05,NULL
465235,19/03/2016 09:37,START,Gravesend,51.441404,0.367706,1,1,1,0,0,0,1,0,0,0,0.12,NULL
465235,19/03/2016 09:43,STOP,Higham,51.426504,0.466691,0,0,0,0,1,0,0,1,0,0,0.02,NULL
465235,19/03/2016 09:44,START,Higham,51.426441,0.466666,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 09:48,STOP,Strood,51.396606,0.500475,0,0,0,0,1,0,0,1,0,0,0.02,NULL
465235,19/03/2016 09:49,START,Strood,51.396601,0.500457,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 09:51,STOP,Rochester,51.388592,0.507595,0,0,0,0,1,0,0,1,0,0,0.02,NULL
465235,19/03/2016 09:52,START,Rochester,51.388566,0.507608,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 09:55,STOP,Chatham,51.380441,0.520916,0,0,0,0,0,0,0,1,0,0,0.02,NULL
465235,19/03/2016 09:56,START,Chatham,51.380238,0.520879,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 10:02,STOP,Gillingham,51.386964,0.552527,0,0,0,0,1,0,0,1,1,0,0.02,NULL
465235,19/03/2016 10:23,START,Gillingham,51.386993,0.552588,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 10:27,STOP,Chatham,51.380281,0.521177,0,0,0,0,0,0,0,1,1,0,0.05,NULL
465235,19/03/2016 10:28,START,Chatham,51.379792,0.520433,1,1,0,0,0,0,1,0,0,0,0.1,NULL
465235,19/03/2016 10:30,STOP,Rochester,51.388849,0.507435,0,0,0,0,0,1,0,1,1,0,0.02,NULL
465235,19/03/2016 10:31,START,Rochester,51.388872,0.507424,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 10:35,STOP,Strood,51.396922,0.500893,0,0,0,0,0,1,0,1,1,0,0.07,NULL
465235,19/03/2016 10:35,START,Strood,51.396954,0.500914,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 10:39,STOP,Higham,51.426526,0.466598,0,0,0,0,0,1,0,1,1,0,0.02,NULL
465235,19/03/2016 10:40,START,Higham,51.426523,0.466594,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 10:46,STOP,Gravesend,51.441332,0.367202,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465235,19/03/2016 10:47,START,Gravesend,51.441341,0.367137,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 10:53,STOP,Greenhithe,51.450263,0.280993,0,0,0,0,0,1,0,1,1,0,0.02,NULL
465235,19/03/2016 10:53,START,Greenhithe,51.450246,0.280951,1,1,0,0,0,0,1,0,0,0,0.1,NULL
465235,19/03/2016 10:57,STOP,Dartford,51.447173,0.221133,0,0,0,0,0,0,0,1,1,0,-0.02,NULL
465235,19/03/2016 10:59,START,Dartford,51.447162,0.221075,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 11:02,STOP,Slade Green,51.467736,0.19027,0,0,0,0,0,0,0,1,1,0,0,NULL
465235,19/03/2016 11:03,START,Slade Green,51.467773,0.190206,1,1,0,0,0,0,1,0,0,0,0.07,NULL
465235,19/03/2016 11:08,STOP,Abbey Wood,51.490925,0.120175,0,0,0,0,1,0,0,1,1,0,0.1,NULL
465235,19/03/2016 11:10,START,Abbey Wood,51.490936,0.120158,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 11:12,STOP,Plumstead,51.489745,0.08414,0,0,0,0,0,0,0,1,1,0,0.02,NULL
465235,19/03/2016 11:13,START,Plumstead,51.489749,0.084082,1,1,0,0,0,0,1,0,0,0,0.1,NULL
465235,19/03/2016 11:14,STOP,Woolwich Arsenal,51.489458,0.071285,0,0,0,0,0,1,0,1,1,0,0,NULL
465235,19/03/2016 11:15,START,Woolwich Arsenal,51.489435,0.071234,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 11:20,STOP,Charlton,51.486832,0.03129,0,0,0,0,0,1,0,1,1,0,0.02,NULL
465235,19/03/2016 11:20,START,Charlton,51.486818,0.031245,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 11:25,STOP,Blackheath,51.46584,0.008375,0,0,0,0,0,1,0,1,1,0,0.05,NULL
465235,19/03/2016 11:25,START,Blackheath,51.465833,0.008307,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 11:28,STOP,Lewisham,51.465397,-0.012006,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465235,19/03/2016 11:32,START,Lewisham,51.465327,-0.012224,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 11:58,STOP,London Victoria,51.493016,-0.145391,0,0,0,0,0,1,0,1,1,0,0.02,NULL
465235,19/03/2016 12:07,START,London Victoria,51.493389,-0.145303,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 12:28,STOP,Lewisham,51.465359,-0.011625,0,0,0,0,1,0,0,1,1,0,0.02,NULL
465235,19/03/2016 12:28,START,Lewisham,51.465356,-0.011597,1,1,0,0,0,0,1,0,0,0,0.07,NULL
465235,19/03/2016 12:30,STOP,Blackheath,51.465722,0.007815,0,0,0,0,1,0,0,1,1,0,0.02,NULL
465235,19/03/2016 12:31,START,Blackheath,51.465692,0.007859,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 12:35,STOP,Charlton,51.486788,0.031017,0,0,0,0,1,0,0,1,1,0,0.02,NULL
465235,19/03/2016 12:36,START,Charlton,51.486812,0.031049,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 12:40,STOP,Woolwich Arsenal,51.489508,0.071225,0,0,0,0,1,0,0,1,1,0,0.05,NULL
465235,19/03/2016 12:41,START,Woolwich Arsenal,51.48949,0.071265,1,1,0,0,0,0,1,0,0,0,0.07,NULL
465235,19/03/2016 12:43,STOP,Plumstead,51.489832,0.084794,0,0,0,0,1,0,0,1,1,0,0.02,NULL
465235,19/03/2016 12:43,START,Plumstead,51.489786,0.084771,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 12:46,STOP,Abbey Wood,51.491088,0.120262,0,0,0,0,1,0,0,1,1,0,0.02,NULL
465235,19/03/2016 12:46,START,Abbey Wood,51.491087,0.120335,1,1,0,0,0,0,1,0,0,0,0.07,NULL
465235,19/03/2016 12:51,STOP,Slade Green,51.46786,0.190193,0,0,0,0,1,0,0,1,1,0,0.02,NULL
465235,19/03/2016 12:52,START,Slade Green,51.467835,0.190206,1,1,0,0,0,0,1,0,0,0,0.1,NULL
465235,19/03/2016 12:56,STOP,Dartford,51.447322,0.220629,0,0,0,0,0,1,0,1,1,0,0.05,NULL
465235,19/03/2016 12:57,START,Dartford,51.447301,0.220688,1,1,0,0,0,0,1,0,0,0,0.07,NULL
465235,19/03/2016 13:01,STOP,Greenhithe,51.450294,0.280929,0,0,0,0,1,0,0,1,1,0,0.02,NULL
465235,19/03/2016 13:02,START,Greenhithe,51.450283,0.280985,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 13:09,STOP,Gravesend,51.441352,0.367717,0,0,0,0,1,0,0,1,1,0,0.1,NULL
465235,19/03/2016 13:10,START,Gravesend,51.441365,0.367787,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 13:15,STOP,Higham,51.426446,0.466698,0,0,0,0,1,0,0,1,1,0,0.02,NULL
465235,19/03/2016 13:16,START,Higham,51.426437,0.466736,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 13:20,STOP,Strood,51.396606,0.500457,0,0,0,0,1,0,0,1,1,0,0.07,NULL
465235,19/03/2016 13:21,START,Strood,51.396589,0.50044,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 13:23,STOP,Rochester,51.388584,0.507595,0,0,0,0,1,0,0,1,1,0,0.05,NULL
465235,19/03/2016 13:24,START,Rochester,51.388573,0.507631,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 13:27,STOP,Chatham,51.380471,0.521125,0,0,0,0,1,0,0,1,1,0,0.05,NULL
465235,19/03/2016 13:28,START,Chatham,51.380418,0.521161,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 13:32,STOP,Gillingham,51.387008,0.552592,0,0,0,0,1,0,0,1,1,0,0,NULL
465235,19/03/2016 13:54,START,Gillingham,51.386994,0.552643,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 13:57,STOP,Chatham,51.380306,0.521289,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465235,19/03/2016 13:58,START,Chatham,51.380216,0.521176,1,1,0,0,0,0,1,0,0,0,0.07,NULL
465235,19/03/2016 14:02,STOP,Rochester,51.388852,0.507416,0,0,0,0,0,1,0,1,0,0,0.02,NULL
465235,19/03/2016 14:02,START,Rochester,51.388859,0.50741,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 14:05,STOP,Strood,51.396931,0.500901,0,0,0,0,0,1,0,1,0,0,0.02,NULL
465235,19/03/2016 14:06,START,Strood,51.396941,0.500895,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 14:10,STOP,Higham,51.426525,0.466579,0,0,0,0,0,1,0,1,0,0,0.05,NULL
465235,19/03/2016 14:10,START,Higham,51.426537,0.466588,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 14:16,STOP,Gravesend,51.44138,0.367208,0,0,0,0,0,1,0,1,1,0,0,NULL
465235,19/03/2016 14:18,START,Gravesend,51.441328,0.367125,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 14:23,STOP,Greenhithe,51.450264,0.281002,0,0,0,0,0,1,0,1,0,0,0,NULL
465235,19/03/2016 14:23,START,Greenhithe,51.450279,0.280966,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 14:27,STOP,Dartford,51.447185,0.221113,0,0,0,0,0,0,0,1,1,0,-0.02,NULL
465235,19/03/2016 14:28,START,Dartford,51.447156,0.221068,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 14:32,STOP,Slade Green,51.467724,0.190267,0,0,0,0,0,1,0,1,0,0,0,NULL
465235,19/03/2016 14:34,START,Slade Green,51.467763,0.190224,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 14:39,STOP,Abbey Wood,51.490927,0.120203,0,0,0,0,1,0,0,1,1,0,0.05,NULL
465235,19/03/2016 14:40,START,Abbey Wood,51.490902,0.120144,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465235,19/03/2016 14:42,STOP,Plumstead,51.48976,0.084151,0,0,0,0,0,1,0,1,0,0,0.02,NULL
465235,19/03/2016 14:43,START,Plumstead,51.489753,0.084093,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465235,19/03/2016 14:44,STOP,Woolwich Arsenal,51.489454,0.071307,0,0,0,0,0,0,0,1,0,0,0.05,NULL
465235,19/03/2016 14:46,START,Woolwich Arsenal,51.489427,0.07126,1,1,1,0,0,0,1,0,0,0,0.12,NULL
